t	A01:sig	A02:1sig'	A03:1sum	A04:1diff	A05:1ax1	A06:1ax2	A07:1ax3	A08:1ax4	A09:1ax5	D10:on	D11:ax
2.22461	-0.0836964	-0.0848652	-0.0880646	0.00319937	-0.0686553	-0.0191733	-0.000205881	-3.01856e-05	0	1	0
2.22656	-0.0830506	-0.0842364	-0.0891685	0.00493203	-0.0692258	-0.0196964	-0.000206151	-4.01343e-05	0	1	0
2.22852	-0.0824867	-0.0836895	-0.0902529	0.0065634	-0.0697718	-0.0202254	-0.000205675	-4.99864e-05	0	1	0
2.23047	-0.0820316	-0.0832515	-0.0913164	0.0080649	-0.0702919	-0.0207604	-0.000204428	-5.97169e-05	0	1	0
2.23242	-0.0816818	-0.0829186	-0.0923572	0.0094386	-0.0707844	-0.0213011	-0.000202384	-6.93024e-05	0	1	0
2.23438	-0.0814193	-0.0826732	-0.0933738	0.0107006	-0.0712479	-0.0218477	-0.000199518	-7.87178e-05	0	1	0
2.23633	-0.0812334	-0.0825043	-0.0943644	0.0118601	-0.0716807	-0.0224	-0.000195803	-8.79394e-05	0	1	0
2.23828	-0.0811399	-0.0824278	-0.0953276	0.0128997	-0.0720814	-0.022958	-0.000191214	-9.69432e-05	0	1	0
2.24023	-0.0811955	-0.0825004	-0.0962615	0.0137611	-0.0724483	-0.0235218	-0.000185725	-0.000105704	0	1	0
2.24219	-0.0815025	-0.0828245	-0.0971647	0.0143402	-0.0727801	-0.0240911	-0.00017931	-0.000114199	0	1	0
2.24414	-0.0822009	-0.0835398	-0.0980355	0.0144956	-0.073075	-0.0246661	-0.000171945	-0.000122403	0	1	0
2.24609	-0.0834487	-0.0848047	-0.0988722	0.0140675	-0.0733316	-0.0252467	-0.000163602	-0.000130292	0	1	0
2.24805	-0.0853942	-0.0867672	-0.0996732	0.012906	-0.0735483	-0.0258328	-0.000154256	-0.000137841	0	1	0
2.25	-0.0881424	-0.0895324	-0.100437	0.0109046	-0.0737236	-0.0264245	-0.000143883	-0.000145027	0	1	0
2.25195	-0.0917235	-0.0931306	-0.101162	0.00803123	-0.0738559	-0.0270216	-0.000132455	-0.000151825	0	1	0
2.25391	-0.0960699	-0.0974939	-0.101846	0.00435232	-0.073944	-0.0276241	-0.000119947	-0.000158211	0	1	0
2.25586	-0.101005	-0.102446	-0.102489	4.36082e-05	-0.0739867	-0.028232	-0.000106334	-0.000164161	0	1	0
2.25781	-0.106248	-0.107706	-0.10309	-0.00461628	-0.073983	-0.0288453	-9.15897e-05	-0.000169651	0	1	0
2.25977	-0.11144	-0.112915	-0.103646	-0.00926886	-0.073932	-0.0294639	-7.56884e-05	-0.000174655	0	1	0
2.26172	-0.11618	-0.117672	-0.104158	-0.0135142	-0.0738328	-0.0300877	-5.86048e-05	-0.000179151	0	1	0
2.26367	-0.120074	-0.121584	-0.104625	-0.016959	-0.0736842	-0.0307169	-4.03125e-05	-0.000183114	0	1	0
2.26562	-0.122787	-0.124313	-0.105044	-0.019269	-0.0734854	-0.0313512	-2.07861e-05	-0.000186519	0	1	0
2.26758	-0.124087	-0.12563	-0.105415	-0.0202151	-0.0732353	-0.0319907	0	-0.000189342	0	1	0
2.26953	-0.123887	-0.125447	-0.105738	-0.0197088	-0.072933	-0.0326353	2.20379e-05	-0.00019156	0	1	0
2.27148	-0.122252	-0.123829	-0.106019	-0.0178096	-0.0725774	-0.0332851	4.5184e-05	-0.000193147	-9.04365e-06	1	0
2.27344	-0.119404	-0.120998	-0.10625	-0.0147473	-0.0721676	-0.0339399	6.92625e-05	-0.00019408	-1.80659e-05	1	0
2.27539	-0.115688	-0.117299	-0.10643	-0.0108692	-0.0717026	-0.0345997	9.40963e-05	-0.000194335	-2.70444e-05	1	0
2.27734	-0.111533	-0.113161	-0.106556	-0.00660447	-0.0711814	-0.0352645	0.000119509	-0.000193886	-3.59578e-05	1	0
2.2793	-0.107393	-0.109038	-0.106629	-0.00240891	-0.0706031	-0.0359343	0.000145322	-0.000192711	-4.47846e-05	1	0
2.28125	-0.103691	-0.105354	-0.106648	0.00129488	-0.0699666	-0.0366089	0.000171361	-0.000190784	-5.35026e-05	1	0
2.2832	-0.100763	-0.102442	-0.106612	0.00417016	-0.0692709	-0.0372885	0.000197448	-0.000188082	-6.20906e-05	1	0
2.28516	-0.0988166	-0.100513	-0.10652	0.00600683	-0.0685151	-0.0379729	0.000223407	-0.00018458	-7.05262e-05	1	0
2.28711	-0.0979162	-0.0996294	-0.10637	0.00674077	-0.0676982	-0.0386621	0.00024906	-0.000180254	-7.87882e-05	1	0
2.28906	-0.0979809	-0.0997111	-0.106163	0.00645172	-0.0668191	-0.039356	0.000274231	-0.000175079	-8.68551e-05	1	0
2.29102	-0.098811	-0.100558	-0.105897	0.00533846	-0.065877	-0.0400547	0.000298743	-0.000169033	-9.47045e-05	1	0
2.29297	-0.10013	-0.101894	-0.105571	0.00367665	-0.0648708	-0.0407581	0.00032242	-0.000162089	-0.000102315	1	0
2.29492	-0.101637	-0.103418	-0.105185	0.00176637	-0.0637996	-0.0414661	0.000345084	-0.000154225	-0.000109665	1	0
2.29688	-0.10306	-0.104859	-0.104737	-0.000122115	-0.0626623	-0.0421787	0.00036656	-0.000145415	-0.000116733	1	0
2.29883	-0.104206	-0.106022	-0.104226	-0.00179533	-0.061458	-0.042896	0.000386669	-0.000135636	-0.000123497	1	0
2.30078	-0.104988	-0.10682	-0.103653	-0.0031673	-0.0601856	-0.0436178	0.000405236	-0.000124863	-0.000129935	1	0
2.30273	-0.105701	-0.10755	-0.103015	-0.00453492	-0.0588443	-0.044344	0.000422084	-0.000113072	-0.000136026	1	0
2.30469	-0.105723	-0.107589	-0.102313	-0.00527667	-0.0574329	-0.0450748	0.000437036	-0.000100239	-0.000141747	1	0
2.30664	-0.105758	-0.107641	-0.101544	-0.00609717	-0.0559506	-0.04581	0.000449915	-8.63401e-05	-0.000147078	1	0
2.30859	-0.106088	-0.107988	-0.100709	-0.00727982	-0.0543963	-0.0465495	0.000460544	-7.13502e-05	-0.000151996	1	0
2.31055	-0.106963	-0.10888	-0.0998055	-0.00907473	-0.052769	-0.0472935	0.000468747	-5.52457e-05	-0.00015648	1	0
2.3125	-0.108539	-0.110473	-0.0988338	-0.0116393	-0.0510679	-0.0480417	0.000474346	-3.80019e-05	-0.000160508	1	0
2.31445	-0.110835	-0.112787	-0.0977926	-0.0149942	-0.0492918	-0.0487943	0.000477166	-1.95947e-05	-0.000164058	1	0
2.31641	-0.113713	-0.115682	-0.0966809	-0.0190006	-0.0474398	-0.0495511	0.00047703	0	-0.000167109	1	0
2.31836	-0.116876	-0.118862	-0.0954981	-0.0233639	-0.0455109	-0.0503121	0.00047376	2.07747e-05	-0.000169639	1	0
2.32031	-0.119905	-0.121907	-0.0942432	-0.0276641	-0.0435041	-0.0510772	0.00046718	4.25942e-05	-0.000171626	1	0
2.32227	-0.122305	-0.124325	-0.0929157	-0.0314093	-0.0414185	-0.0518466	0.000457113	6.52926e-05	-0.000173048	1	0
2.32422	-0.123581	-0.125618	-0.0915148	-0.034103	-0.039253	-0.05262	0.000443383	8.8703e-05	-0.000173884	1	0
2.32617	-0.123302	-0.125356	-0.0900398	-0.0353161	-0.0370067	-0.0533974	0.000425812	0.000112659	-0.000174112	1	0
2.32812	-0.121171	-0.123241	-0.08849	-0.0347514	-0.0346786	-0.054179	0.000404224	0.000136993	-0.00017371	1	0
2.33008	-0.117069	-0.119157	-0.0868647	-0.0322921	-0.0322676	-0.0549644	0.000378443	0.000161539	-0.000172657	1	0
2.33203	-0.111083	-0.113188	-0.0851633	-0.0280247	-0.0297729	-0.0557539	0.00034829	0.000186131	-0.000170931	1	0
2.33398	-0.103498	-0.105619	-0.0833849	-0.0222345	-0.0271934	-0.0565472	0.000313591	0.000210602	-0.00016851	1	0
2.33594	-0.0947642	-0.0969028	-0.081529	-0.0153738	-0.0245281	-0.0573445	0.000274167	0.000234784	-0.000165372	1	0
2.33789	-0.0854473	-0.0876029	-0.0795948	-0.00800811	-0.021776	-0.0581456	0.000229842	0.000258513	-0.000161496	1	0
2.33984	-0.0761566	-0.0783292	-0.0775815	-0.000747703	-0.0189363	-0.0589505	0.00018044	0.00028162	-0.00015686	1	0
2.3418	-0.0674748	-0.0696645	-0.0754886	0.00582416	-0.0160078	-0.0597591	0.000125784	0.00030394	-0.000151443	1	0
2.34375	-0.059893	-0.0620996	-0.0733153	0.0112156	-0.0129896	-0.0605715	6.56958e-05	0.000325305	-0.000145222	1	0
2.3457	-0.0537604	-0.0559841	-0.0710609	0.0150768	-0.0098807	-0.0613876	0	0.00034555	-0.000138176	1	0
2.34766	-0.049258	-0.0514987	-0.0687247	0.017226	-0.00668013	-0.0622073	-7.14466e-05	0.000364507	-0.000130283	1	0
2.34961	-0.0463947	-0.0486524	-0.0663054	0.0176531	-0.00338688	-0.0630304	-0.00014865	0.000382009	-0.000121521	1	0
2.35156	-0.0450271	-0.0473018	-0.063801	0.0164992	4.52533e-11	-0.0638554	-0.000231588	0.000397891	-0.000111869	1	0
2.35352	-0.0448971	-0.0471888	-0.0612082	0.0140193	0.00348202	-0.0646806	-0.000320231	0.000411986	-0.000101306	1	0
2.35547	-0.0456796	-0.0479883	-0.058522	0.0105337	0.00706269	-0.0655044	-0.000414554	0.000424127	-8.98082e-05	1	0
2.35742	-0.0470313	-0.049357	-0.0557368	0.00637978	0.010746	-0.0663251	-0.000514531	0.000434147	-7.73553e-05	1	0
2.35938	-0.0486332	-0.050976	-0.0528471	0.00187115	0.014536	-0.0671409	-0.000620134	0.000441879	-6.39253e-05	1	0
2.36133	-0.0502203	-0.05258	-0.0498473	-0.00273276	0.0184366	-0.0679502	-0.00073134	0.000447158	-4.94967e-05	1	0
2.36328	-0.0515935	-0.0539703	-0.0467317	-0.00723858	0.0224518	-0.0687512	-0.000848121	0.000449817	-3.40473e-05	1	0
2.36523	-0.0526169	-0.0550107	-0.0434949	-0.0115158	0.0265857	-0.0695424	-0.000970452	0.000449688	-1.75556e-05	1	0
2.36719	-0.0531993	-0.0556101	-0.0401313	-0.0154788	0.0308423	-0.0703219	-0.0010983	0.000446605	0	1	0
2.36914	-0.0532695	-0.0556973	-0.0366352	-0.0190621	0.0352256	-0.0710882	-0.00123165	0.000440403	1.86128e-05	1	0
2.37109	-0.0527502	-0.055195	-0.0330014	-0.0221937	0.0397395	-0.0718394	-0.00137047	0.000430913	3.81617e-05	1	0
2.37305	-0.0515384	-0.0540003	-0.0292242	-0.024776	0.0443881	-0.072574	-0.00151474	0.000417969	5.84981e-05	1	0
2.375	-0.0494968	-0.0519757	-0.0252985	-0.0266772	0.0491753	-0.0732902	-0.00166442	0.000401406	7.94723e-05	1	0
2.37695	-0.0464596	-0.0489554	-0.0212187	-0.0277367	0.0541052	-0.0739864	-0.00181949	0.000381055	0.000100935	1	0
2.37891	-0.0422533	-0.0447662	-0.0169794	-0.0277868	0.0591818	-0.0746608	-0.00197993	0.000356751	0.000122737	1	0
2.38086	-0.0367283	-0.0392582	-0.0125753	-0.0266829	0.0644091	-0.0753118	-0.00214571	0.000328327	0.000144729	1	0
2.38281	-0.0297945	-0.0323414	-0.00800095	-0.0243404	0.0697911	-0.0759376	-0.0023168	0.000295616	0.000166762	1	0
2.38477	-0.0214564	-0.0240204	-0.00325091	-0.0207694	0.0753318	-0.0765366	-0.00249318	0.000258452	0.000188686	1	0
2.38672	-0.0118369	-0.0144178	0.00168018	-0.016098	0.0810351	-0.0771071	-0.00267483	0.000216668	0.000210352	1	0
2.38867	-0.00118598	-0.00378394	0.00679777	-0.0105817	0.0869052	-0.0776474	-0.0028617	0.000170098	0.000231611	1	0
2.39062	0.0101301	0.00751512	0.0121072	-0.00459211	0.0929459	-0.0781558	-0.00305378	0.000118574	0.000252314	1	0
2.39258	0.0216593	0.0190273	0.017614	0.00141335	0.0991614	-0.0786306	-0.00325105	6.19303e-05	0.000272311	1	0
2.39453	0.0329109	0.0302619	0.0233234	0.00693844	0.105556	-0.0790701	-0.00345348	0	0.000291453	1	0
2.39648	0.0434123	0.0407462	0.029241	0.0115053	0.112132	-0.0794726	-0.00366103	-6.73515e-05	0.000309591	1	0
2.39844	0.0527682	0.0500852	0.0353722	0.0147129	0.118896	-0.0798365	-0.00387368	-0.00014013	0.000326575	1	0
2.40039	0.0607117	0.0580116	0.0417228	0.0162888	0.12585	-0.08016	-0.00409142	-0.000218314	0.000342256	1	0
2.40234	0.06714	0.064423	0.0482982	0.0161247	0.132999	-0.0804415	-0.00431421	-0.000301876	0.000356486	1	0
2.4043	0.0721288	0.0693947	0.0551041	0.0142906	0.140347	-0.0806792	-0.00454202	-0.000390793	0.000369114	1	0
2.40625	0.0759217	0.0731706	0.0621461	0.0110245	0.147898	-0.0808715	-0.00477483	-0.00048504	0.000379991	1	0
2.4082	0.0788976	0.0761295	0.0694297	0.00669979	0.155655	-0.0810167	-0.00501261	-0.00058459	0.000388968	1	0
2.41016	0.0815187	0.0787335	0.076957	0.00177652	0.163619	-0.0811133	-0.00525535	-0.000689422	0.000395896	1	0
2.41211	0.0842688	0.0814666	0.0847215	-0.00325483	0.171783	-0.0811601	-0.005503	-0.000799509	0.000400626	1	0
2.41406	0.0875912	0.084772	0.0927147	-0.00794267	0.180138	-0.0811561	-0.00575554	-0.000914828	0.000403007	1	0
2.41602	0.0918345	0.0889983	0.100928	-0.01193	0.188674	-0.0811002	-0.00601296	-0.00103535	0.000402892	1	0
2.41797	0.0972156	0.0943624	0.109354	-0.0149916	0.197381	-0.0809913	-0.00627521	-0.00116106	0.00040013	1	0
2.41992	0.103805	0.100935	0.117983	-0.0170486	0.206251	-0.0808283	-0.00654229	-0.00129192	0.000394573	1	0
2.42188	0.111535	0.108648	0.126808	-0.0181597	0.215274	-0.0806102	-0.00681415	-0.00142792	0.000386071	1	0
2.42383	0.120231	0.117327	0.135819	-0.0184918	0.22444	-0.0803359	-0.00709078	-0.00156902	0.000374474	1	0
2.42578	0.129656	0.126735	0.145009	-0.0182739	0.233741	-0.0800042	-0.00737214	-0.00171521	0.000359634	1	0
2.42773	0.139561	0.136623	0.154369	-0.0177457	0.243166	-0.0796142	-0.00765821	-0.00186645	0.000341401	1	0
2.42969	0.149738	0.146782	0.16389	-0.0171075	0.252707	-0.0791647	-0.00794897	-0.00202272	0.000319627	1	0
2.43164	0.160054	0.157082	0.173565	-0.0164825	0.262354	-0.0786546	-0.00824439	-0.00218401	0.000294161	1	0
2.43359	0.170476	0.167487	0.183384	-0.0158973	0.272097	-0.0780829	-0.00854445	-0.00235028	0.000264854	1	0
2.43555	0.181063	0.178056	0.19334	-0.0152842	0.281928	-0.0774485	-0.00884911	-0.00252151	0.000231557	1	0
2.4375	0.191943	0.18892	0.203425	-0.0145045	0.291837	-0.0767502	-0.00915834	-0.00269767	0.000194121	1	0
2.43945	0.203278	0.200237	0.213628	-0.013391	0.301814	-0.0759871	-0.00947213	-0.00287875	0.000152397	1	0
2.44141	0.215202	0.212145	0.223944	-0.011799	0.311851	-0.075158	-0.00979045	-0.00306471	0.000106235	1	0
2.44336	0.227778	0.224703	0.234362	-0.00965855	0.321937	-0.0742619	-0.0101133	-0.00325553	5.54857e-05	1	0
2.44531	0.240946	0.237854	0.244866	-0.00701152	0.332055	-0.0732977	-0.0104406	-0.00345119	0	1	0
2.44727	0.254501	0.251393	0.255297	-0.00390393	0.342045	-0.0722642	-0.0107723	-0.00365166	-6.03427e-05	1	0
2.44922	0.268085	0.264959	0.265206	-0.000246674	0.351458	-0.0711605	-0.0111085	-0.00385691	-0.000125548	1	0
2.45117	0.281204	0.278062	0.274043	0.00401893	0.35974	-0.0699853	-0.0114491	-0.00406693	-0.000195595	1	0
2.45312	0.293274	0.290115	0.281254	0.00886014	0.366338	-0.0687378	-0.011794	-0.00428168	-0.000270462	1	0
2.45508	0.303674	0.300498	0.286313	0.0141844	0.370724	-0.0674167	-0.0121433	-0.00450115	-0.000350126	1	0
2.45703	0.311816	0.308623	0.289175	0.0194482	0.372852	-0.066021	-0.0124969	-0.0047253	-0.000434565	1	0
2.45898	0.317211	0.314001	0.290551	0.0234501	0.373433	-0.0645496	-0.0128548	-0.00495412	-0.000523756	1	1
2.46094	0.319524	0.316296	0.290857	0.0254396	0.37288	-0.0630014	-0.0132169	-0.00518758	-0.000617679	1	1
2.46289	0.31861	0.315365	0.289481	0.0258836	0.370582	-0.0613753	-0.0135833	-0.00542565	-0.00071631	1	0
2.46484	0.314532	0.31127	0.285926	0.0253438	0.366039	-0.0596703	-0.013954	-0.00566831	-0.000819628	1	0
2.4668	0.30755	0.304272	0.280472	0.0237998	0.359529	-0.0578853	-0.0143288	-0.00591554	-0.000927611	1	0
2.46875	0.298091	0.294795	0.273637	0.0211586	0.351571	-0.0560192	-0.0147077	-0.0061673	-0.00104023	1	0
2.4707	0.286696	0.283383	0.265943	0.0174403	0.342686	-0.0540709	-0.0150908	-0.00642358	-0.00115748	1	0
2.47266	0.273966	0.270637	0.257904	0.012733	0.333385	-0.0520394	-0.015478	-0.00668435	-0.00127932	1	0
2.47461	0.260505	0.257158	0.249873	0.00728533	0.324021	-0.0499234	-0.0158693	-0.00694959	-0.00140574	1	0
2.47656	0.246862	0.243499	0.241941	0.00155729	0.314684	-0.0477221	-0.0162647	-0.00721927	-0.00153672	1	0
2.47852	0.233499	0.230118	0.234118	-0.00399977	0.305382	-0.0454343	-0.016664	-0.00749336	-0.00167222	1	0
2.48047	0.220763	0.217365	0.226411	-0.00904559	0.296121	-0.0430588	-0.0170674	-0.00777185	-0.00181223	1	0
2.48242	0.208885	0.205471	0.218828	-0.0133569	0.286909	-0.0405947	-0.0174748	-0.0080547	-0.00195674	1	0
2.48438	0.19799	0.194558	0.211376	-0.0168178	0.27775	-0.0380409	-0.0178861	-0.0083419	-0.00210571	1	0
2.48633	0.188112	0.184663	0.204063	-0.0193999	0.268653	-0.0353961	-0.0183013	-0.00863341	-0.00225912	1	0
2.48828	0.179228	0.175762	0.196898	-0.0211354	0.259624	-0.0326595	-0.0187205	-0.00892922	-0.00241695	1	0
2.49023	0.171276	0.167793	0.189886	-0.0220935	0.250668	-0.0298299	-0.0191435	-0.00922929	-0.00257918	1	0
2.49219	0.164178	0.160678	0.183037	-0.0223591	0.241793	-0.0269062	-0.0195703	-0.00953361	-0.00274579	1	0
2.49414	0.157854	0.154337	0.176358	-0.0220213	0.233006	-0.0238874	-0.020001	-0.00984215	-0.00291675	1	0
2.49609	0.152221	0.148688	0.169857	-0.0211694	0.224312	-0.0207723	-0.0204355	-0.0101549	-0.00309205	1	0
2.49805	0.147196	0.143645	0.163541	-0.0198958	0.215718	-0.0175598	-0.0208737	-0.0104718	-0.00327165	1	0
2.5	0.142681	0.139114	0.157417	-0.0183038	0.207231	-0.014249	-0.0213157	-0.0107928	-0.00345555	1	0
2.50195	0.138565	0.134981	0.151495	-0.016514	0.198857	-0.0108387	-0.0217614	-0.011118	-0.00364371	1	0
2.50391	0.134716	0.131114	0.14578	-0.0146664	0.190602	-0.00732781	-0.0222108	-0.0114473	-0.00383612	1	0
2.50586	0.130982	0.127363	0.140282	-0.0129182	0.182474	-0.00371526	-0.0226639	-0.0117806	-0.00403275	1	0
2.50781	0.127212	0.123576	0.135007	-0.0114308	0.174479	4.96408e-11	-0.0231206	-0.012118	-0.00423358	1	0
2.50977	0.123263	0.11961	0.129964	-0.0103534	0.166623	0.00381963	-0.0235809	-0.0124594	-0.00443858	1	0
2.51172	0.119031	0.115361	0.125162	-0.00980105	0.158912	0.00774746	-0.0240448	-0.0128048	-0.00464775	1	0
2.51367	0.114465	0.110778	0.120608	-0.00982917	0.151347	0.0117879	-0.0245122	-0.0131542	-0.00486104	1	0
2.51562	0.109589	0.105885	0.116304	-0.0104192	0.143928	0.0159453	-0.0249832	-0.0135075	-0.00507845	1	0
2.51758	0.104502	0.100781	0.112256	-0.011475	0.136654	0.0202241	-0.0254577	-0.0138647	-0.00529995	1	0
2.51953	0.0993754	0.0956375	0.108466	-0.0128286	0.129525	0.0246287	-0.0259357	-0.0142259	-0.00552552	1	0
2.52148	0.0944331	0.0906782	0.104939	-0.0142607	0.122539	0.0291634	-0.0264171	-0.0145909	-0.00575513	1	0
2.52344	0.0899195	0.0861476	0.101678	-0.0155304	0.115696	0.0338327	-0.026902	-0.0149597	-0.00598876	1	0
2.52539	0.0860638	0.0822749	0.0986871	-0.0164123	0.108995	0.0386409	-0.0273902	-0.0153324	-0.0062264	1	0
2.52734	0.0830412	0.0792352	0.0959702	-0.0167349	0.102436	0.0435924	-0.0278819	-0.0157089	-0.00646801	1	0
2.5293	0.0809417	0.0771188	0.0935309	-0.0164121	0.0960187	0.0486917	-0.0283768	-0.0160892	-0.00671358	1	0
2.53125	0.079751	0.075911	0.0913731	-0.0154621	0.0897414	0.0539431	-0.0288752	-0.0164732	-0.00696309	1	0
2.5332	0.0793465	0.0754895	0.0895006	-0.0140111	0.0836038	0.059351	-0.0293768	-0.0168609	-0.00721651	1	0
2.53516	0.0795143	0.0756404	0.0879172	-0.0122769	0.0776052	0.0649199	-0.0298816	-0.0172524	-0.00747382	1	0
2.53711	0.0799817	0.0760907	0.0866268	-0.010536	0.071745	0.070654	-0.0303898	-0.0176475	-0.00773499	1	0
2.53906	0.0804624	0.0765544	0.085633	-0.00907859	0.0660226	0.0765578	-0.0309011	-0.0180462	-0.00800002	1	0
2.54102	0.0807079	0.0767829	0.0849397	-0.00815682	0.0604372	0.0826356	-0.0314156	-0.0184486	-0.00826887	1	0
2.54297	0.0805556	0.0766136	0.0845507	-0.00793717	0.0549883	0.0888919	-0.0319333	-0.0188546	-0.00854152	1	0
2.54492	0.0799651	0.076006	0.0844699	-0.00846385	0.0496751	0.0953311	-0.0324542	-0.0192642	-0.00881795	1	0
2.54688	0.0790365	0.0750604	0.084701	-0.00964056	0.044497	0.101958	-0.0329781	-0.0196773	-0.00909814	1	0
2.54883	0.0780055	0.0740125	0.0852478	-0.0112353	0.0394533	0.108776	-0.0335052	-0.020094	-0.00938206	1	0
2.55078	0.077215	0.0732049	0.086114	-0.0129091	0.0345434	0.11579	-0.0340353	-0.0205141	-0.0096697	1	0
2.55273	0.0770658	0.0730387	0.0873036	-0.0142649	0.0297665	0.123004	-0.0345684	-0.0209378	-0.00996103	1	0
2.55469	0.0779554	0.0739113	0.0888204	-0.0149091	0.0251222	0.130424	-0.0351046	-0.0213649	-0.010256	1	0
2.55664	0.0802107	0.0761496	0.0906681	-0.0145185	0.0206096	0.138052	-0.0356437	-0.0217954	-0.0105547	1	0
2.55859	0.0840295	0.0799514	0.0928504	-0.012899	0.0162281	0.145894	-0.0361858	-0.0222293	-0.0108569	1	0
2.56055	0.089437	0.0853419	0.0953713	-0.0100295	0.011977	0.153955	-0.0367308	-0.0226666	-0.0111628	1	0
2.5625	0.0962671	0.0921549	0.0982346	-0.00607964	0.00785578	0.162237	-0.0372787	-0.0231073	-0.0114723	1	0
2.56445	0.104173	0.100043	0.101444	-0.00140045	0.00386366	0.170746	-0.0378295	-0.0235512	-0.0117853	1	0
2.56641	0.112664	0.108518	0.104999	0.0035185	1.21751e-10	0.179483	-0.0383832	-0.0239985	-0.0121018	1	0
2.56836	0.12117	0.117007	0.108892	0.0081151	-0.00373606	0.188439	-0.0389397	-0.0244491	-0.0124219	1	0
2.57031	0.129116	0.124936	0.11311	0.0118261	-0.00734625	0.197604	-0.039499	-0.024903	-0.0127455	1	0
2.57227	0.136002	0.131805	0.117641	0.0141638	-0.0108324	0.206967	-0.040061	-0.02536	-0.0130725	1	0
2.57422	0.141476	0.137262	0.122473	0.0147888	-0.0141966	0.216519	-0.0406258	-0.0258203	-0.013403	1	0
2.57617	0.145386	0.141155	0.127594	0.0135613	-0.0174405	0.226249	-0.0411934	-0.0262837	-0.0137369	1	0
2.57812	0.147806	0.143558	0.132992	0.0105664	-0.0205663	0.236146	-0.0417636	-0.0267504	-0.0140742	1	0
2.58008	0.149026	0.144761	0.138654	0.0061072	-0.0235757	0.246201	-0.0423365	-0.0272201	-0.0144149	1	0
2.58203	0.149517	0.145235	0.144569	0.000666097	-0.0264707	0.256403	-0.042912	-0.027693	-0.0147589	1	0
2.58398	0.149864	0.145565	0.150724	-0.00515881	-0.0292531	0.266742	-0.0434902	-0.0281689	-0.0151063	1	0
2.58594	0.15069	0.146374	0.157107	-0.0107337	-0.031925	0.277208	-0.0440709	-0.0286479	-0.015457	1	0
2.58789	0.152566	0.148232	0.163707	-0.0154748	-0.0344881	0.28779	-0.044654	-0.0291299	-0.015811	1	0
2.58984	0.155937	0.151587	0.170512	-0.0189256	-0.0369446	0.298479	-0.0452385	-0.029615	-0.0161683	1	0
2.5918	0.161063	0.156696	0.177511	-0.0208155	-0.0392961	0.309263	-0.0458231	-0.030103	-0.0165288	1	0
2.59375	0.167986	0.163602	0.184694	-0.0210924	-0.0415447	0.320132	-0.0464068	-0.030594	-0.0168926	1	0
2.5957	0.176526	0.172124	0.192049	-0.0199244	-0.0436922	0.331077	-0.0469881	-0.0310879	-0.0172595	1	0
2.59766	0.18631	0.181892	0.199565	-0.0176734	-0.0457406	0.342086	-0.0475661	-0.0315847	-0.0176296	1	0
2.59961	0.196824	0.192388	0.207232	-0.0148438	-0.0476918	0.353151	-0.0481394	-0.0320845	-0.0180029	1	0
2.60156	0.207474	0.203021	0.215029	-0.0120078	-0.0495477	0.36425	-0.0487069	-0.032587	-0.0183794	1	0
2.60352	0.217661	0.213191	0.22278	-0.00958827	-0.0513102	0.375209	-0.0492674	-0.0330925	-0.0187589	1	0
2.60547	0.226842	0.222356	0.22999	-0.00763443	-0.0529812	0.385533	-0.0498197	-0.0336007	-0.0191416	1	0
2.60742	0.234582	0.230078	0.236055	-0.00597639	-0.0545626	0.394619	-0.0503626	-0.0341117	-0.0195273	1	0
2.60938	0.240574	0.236054	0.240364	-0.00431047	-0.0560563	0.401857	-0.0508948	-0.0346255	-0.0199161	1	0
2.61133	0.244651	0.240114	0.242339	-0.00222491	-0.0574643	0.406668	-0.0514152	-0.035142	-0.0203079	1	0
2.61328	0.246763	0.242209	0.241928	0.000281036	-0.0587885	0.409003	-0.0519226	-0.0356613	-0.0207027	1	0
2.61523	0.246944	0.242373	0.239909	0.00246355	-0.0600307	0.409639	-0.0524158	-0.0361832	-0.0211004	1	1
2.61719	0.245275	0.240686	0.236738	0.00394839	-0.061193	0.409033	-0.0528936	-0.0367078	-0.0215012	1	1
2.61914	0.241839	0.237233	0.23174	0.00549251	-0.0622771	0.406512	-0.0533548	-0.037235	-0.0219049	1	0
2.62109	0.236697	0.232074	0.224369	0.00770552	-0.063285	0.401528	-0.0537982	-0.0377648	-0.0223115	1	0
2.62305	0.229872	0.225232	0.214928	0.0103038	-0.0642186	0.394388	-0.0542225	-0.0382973	-0.022721	1	0
2.625	0.221352	0.216695	0.203986	0.0127094	-0.0650799	0.385658	-0.0546267	-0.0388323	-0.0231334	1	0
2.62695	0.211113	0.20644	0.192112	0.0143274	-0.0658707	0.375911	-0.0550095	-0.0393698	-0.0235486	1	0
2.62891	0.199153	0.194463	0.179869	0.0145935	-0.0665929	0.365709	-0.0553696	-0.0399099	-0.0239666	1	0
2.63086	0.185528	0.180821	0.167642	0.0131783	-0.0672485	0.355437	-0.055706	-0.0404524	-0.0243875	1	0
2.63281	0.170388	0.165663	0.155529	0.0101337	-0.0678394	0.345194	-0.0560174	-0.0409974	-0.0248112	1	0
2.63477	0.153997	0.149255	0.143538	0.00571713	-0.0683675	0.33499	-0.0563026	-0.0415449	-0.0252376	1	0
2.63672	0.136741	0.131983	0.131676	0.000307113	-0.0688347	0.324832	-0.0565604	-0.0420946	-0.0256667	1	0
