t	A01:w01	A02:w02	A03:w03	A04:w04	A05:w05	A06:w06	A07:w07	A08:w08	A09:w09	A10:w10	A11:w11	A12:w12	A13:w13	A14:w14	A15:w15	A16:w16	A17:w17	A18:w18	A19:s111	A20:s112	A21:s211	A22:s212	A23:a11	A24:a21
2.79102	0.0151582	0.0128573	0.0089969	-0.0186539	-0.0797013	-0.247555	-0.149197	-0.174962	-0.202838	-0.166324	-0.100664	-0.0471554	-0.0410357	-0.0266266	-0.0642071	-0.074186	-0.0729472	-0.0830892	0.84584	-0.247555	-0.0230959	-0.074186	-0.166324	-0.0230959
2.79297	0.0155637	0.0135068	0.0109767	-0.0139097	-0.0655735	-0.211845	-0.127347	-0.158473	-0.17212	-0.141629	-0.0870644	-0.0431688	-0.0398388	-0.0269188	-0.0650308	-0.0750773	-0.073785	-0.08363	0.784548	-0.211845	-0.0232085	-0.0750773	-0.141629	-0.0232085
2.79492	0.0164	0.0150014	0.0141538	-0.00779283	-0.0497558	-0.171604	-0.102912	-0.139376	-0.137052	-0.113274	-0.0712144	-0.0378864	-0.0377094	-0.026659	-0.0652127	-0.0755827	-0.0744866	-0.0841358	0.725957	-0.171604	-0.0237983	-0.0755827	-0.113274	-0.0237983
2.79688	0.0177699	0.0174903	0.0186418	-0.000302196	-0.0324336	-0.127239	-0.0764185	-0.118242	-0.0982552	-0.0814261	-0.053578	-0.0314627	-0.0346149	-0.0256996	-0.0644405	-0.0754376	-0.0748638	-0.0845284	0.66994	-0.127239	-0.024922	-0.0754376	-0.0814261	-0.024922
2.79883	0.0197377	0.021022	0.0244038	0.0083952	-0.0139748	-0.0793843	-0.0486197	-0.0958835	-0.0567369	-0.0465608	-0.0348216	-0.0241985	-0.0306529	-0.0239871	-0.0625288	-0.0744592	-0.0747668	-0.0847423	0.616505	-0.0793843	-0.0265456	-0.0744592	-0.0465608	-0.0265456
2.80078	0.0223101	0.0255256	0.0312455	0.0179771	0.0051142	-0.0288069	-0.0203913	-0.0732465	-0.0137603	-0.0094049	-0.0157236	-0.0165057	-0.0260423	-0.0215738	-0.0594556	-0.0725808	-0.0741111	-0.0847349	0.56576	-0.0288069	-0.0285463	-0.0725808	-0.0094049	-0.0285463
2.80273	0.0254261	0.0308072	0.0388312	0.0280043	0.0242516	0.0236969	0.00738561	-0.0512717	0.0293249	0.0291522	0.00293362	-0.00885081	-0.021099	-0.0186175	-0.0553768	-0.06987	-0.0728935	-0.0844934	0.517863	0.0236969	-0.0307305	-0.06987	0.0291522	-0.0307305
2.80469	0.028955	0.0365657	0.046721	0.0379761	0.0428582	0.0774196	0.0339454	-0.030766	0.0712653	0.0681784	0.0204679	-0.00168967	-0.0161948	-0.015362	-0.0506127	-0.0665253	-0.0711964	-0.0840386	0.472965	0.0774196	-0.0328634	-0.0665253	0.0681784	-0.0328634
2.80664	0.0327057	0.0424242	0.0544226	0.0473964	0.0604328	0.131843	0.0587381	-0.01229	0.111077	0.106825	0.0363857	0.00458717	-0.0117105	-0.0121074	-0.0456085	-0.0628537	-0.0691804	-0.0834224	0.431158	0.131843	-0.0347075	-0.0628537	0.106825	-0.0347075
2.80859	0.0364465	0.0479743	0.0614536	0.0558366	0.0766171	0.18671	0.081496	0.00391257	0.148179	0.144451	0.050438	0.00970793	-0.00798535	-0.00917083	-0.0408757	-0.0592313	-0.0670628	-0.08272	0.392438	0.18671	-0.0360609	-0.0592313	0.144451	-0.0360609
2.81055	0.0399307	0.0528261	0.0674024	0.0629925	0.0912396	0.242067	0.102255	0.0179365	0.182473	0.180718	0.0626367	0.0135474	-0.00527358	-0.00684381	-0.0369239	-0.0560524	-0.0650885	-0.0820214	0.356678	0.242067	-0.0367914	-0.0560524	0.180718	-0.0367914
2.8125	0.0429282	0.0566578	0.0719796	0.0687195	0.10433	0.298253	0.121333	0.0301846	0.214349	0.215647	0.0732329	0.0161352	-0.0037148	-0.00535309	-0.0341895	-0.0536745	-0.0634954	-0.0814172	0.323635	0.298253	-0.0368592	-0.0536745	0.215647	-0.0368592
2.81445	0.0452546	0.0592573	0.0750527	0.0730466	0.116106	0.355855	0.139264	0.0412908	0.244628	0.249627	0.0826569	0.0176415	-0.00331867	-0.00483119	-0.0329721	-0.0523676	-0.0624805	-0.0809854	0.292965	0.355855	-0.0363235	-0.0523676	0.249627	-0.0363235
2.81641	0.0467964	0.0605485	0.0766586	0.076166	0.12693	0.41563	0.156697	0.0520116	0.27444	0.283379	0.0914388	0.0183415	-0.00396824	-0.0052985	-0.0333948	-0.0522762	-0.062171	-0.0807815	0.264259	0.41563	-0.0353341	-0.0522762	0.283379	-0.0353341
2.81836	0.0475276	0.0606004	0.0769942	0.078398	0.137252	0.478398	0.174296	0.0631039	0.305066	0.317869	0.100114	0.0185707	-0.00544119	-0.00666171	-0.0353839	-0.0533974	-0.0626056	-0.0808276	0.237093	0.478398	-0.0341078	-0.0533974	0.317869	-0.0341078
2.82031	0.0475121	0.0596161	0.0763836	0.0801419	0.147535	0.54493	0.192624	0.0752079	0.337758	0.354189	0.109144	0.0186708	-0.00744164	-0.00872731	-0.0386782	-0.0555806	-0.0637282	-0.0811119	0.211069	0.54493	-0.0328935	-0.0555806	0.354189	-0.0328935
2.82227	0.0468971	0.0579036	0.0752308	0.0818163	0.158188	0.615844	0.212066	0.0887564	0.373576	0.393427	0.118847	0.0189455	-0.00964093	-0.0112276	-0.0428627	-0.0585471	-0.0653949	-0.0815884	0.185862	0.615844	-0.0319324	-0.0585471	0.393427	-0.0319324
2.82422	0.0458913	0.0558334	0.0739634	0.0838015	0.169509	0.691511	0.232772	0.103924	0.413249	0.436521	0.129369	0.0196221	-0.0117193	-0.0138549	-0.0474231	-0.0619265	-0.0673929	-0.0821842	0.161248	0.691511	-0.0314201	-0.0619265	0.436521	-0.0314201
2.82617	0.0447373	0.0537887	0.0729753	0.0863901	0.181653	0.771998	0.254653	0.120621	0.457089	0.484143	0.140687	0.0208366	-0.0134013	-0.0163004	-0.0518134	-0.0653058	-0.0694692	-0.0828098	0.137119	0.771998	-0.0314758	-0.0653058	0.484143	-0.0314758
2.82812	0.0436789	0.0521152	0.0725781	0.089756	0.194618	0.857035	0.277408	0.138533	0.504965	0.536605	0.152641	0.0226295	-0.0144817	-0.0182904	-0.055521	-0.068282	-0.0713642	-0.0833714	0.113482	0.857035	-0.0321253	-0.068282	0.536605	-0.0321253
2.83008	0.0429269	0.0510789	0.0729693	0.0939413	0.208266	0.946019	0.300589	0.157197	0.556334	0.593803	0.164993	0.0249658	-0.0148385	-0.0196152	-0.0581298	-0.0705121	-0.0728448	-0.0837837	0.0904398	0.946019	-0.0332977	-0.0705121	0.593803	-0.0332977
2.83203	0.0426332	0.0508369	0.0742161	0.0988662	0.222357	1.03804	0.323692	0.176097	0.61032	0.655206	0.177499	0.0277619	-0.0144322	-0.0201481	-0.0593638	-0.0717525	-0.0737337	-0.0839826	0.0681658	1.03804	-0.0348392	-0.0717525	0.655206	-0.0348392
2.83398	0.0428727	0.0514255	0.076263	0.104356	0.236607	1.13194	0.346246	0.194768	0.665826	0.719892	0.189977	0.0309191	-0.0132935	-0.0198521	-0.0591137	-0.0718839	-0.0739285	-0.0839305	0.0468669	1.13194	-0.0365393	-0.0718839	0.719892	-0.0365393
2.83594	0.043638	0.0527666	0.0789554	0.110183	0.250742	1.22637	0.367896	0.212879	0.721663	0.786608	0.202358	0.034359	-0.0115051	-0.0187747	-0.0574355	-0.0709176	-0.073412	-0.0836234	0.0267513	1.22637	-0.038165	-0.0709176	0.786608	-0.038165
2.83789	0.0448463	0.0546906	0.0820782	0.11611	0.264552	1.31987	0.388461	0.230286	0.776668	0.853863	0.21471	0.0380416	-0.00917721	-0.0170322	-0.0545316	-0.0689852	-0.0722479	-0.0830872	0.00799656	1.31987	-0.0394982	-0.0689852	0.853863	-0.0394982
2.83984	0.0463586	0.0569723	0.0853989	0.121934	0.277928	1.41091	0.407958	0.247054	0.829801	0.920044	0.227228	0.0419779	-0.00642633	-0.0147885	-0.0507133	-0.0663118	-0.0705683	-0.0823752	-0.00926942	1.41091	-0.0403689	-0.0663118	0.920044	-0.0403689
2.8418	0.0480059	0.0593728	0.0887114	0.127518	0.290882	1.49798	0.426586	0.263425	0.880208	0.983514	0.240199	0.0462217	-0.00336075	-0.0122293	-0.0463521	-0.0631807	-0.0685511	-0.0815562	-0.0249811	1.49798	-0.0406798	-0.0631807	0.983514	-0.0406798
2.84375	0.0496206	0.0616803	0.0918701	0.13281	0.303532	1.57963	0.444676	0.279758	0.927243	1.04272	0.253933	0.0508506	-7.10487e-05	-0.0095399	-0.0418315	-0.0598927	-0.0663941	-0.0807066	-0.0391359	1.57963	-0.0404173	-0.0598927	1.04272	-0.0404173
2.8457	0.0510652	0.0637448	0.0948111	0.137845	0.316085	1.65452	0.462624	0.296445	0.970465	1.0963	0.268691	0.0559318	0.0033679	-0.00688493	-0.037497	-0.0567277	-0.0642885	-0.0798986	-0.0517848	1.65452	-0.0396494	-0.0567277	1.0963	-0.0396494
2.84766	0.0522559	0.0654998	0.0975572	0.142724	0.328783	1.72147	0.480796	0.313813	1.0096	1.14311	0.284607	0.0614922	0.00689161	-0.00439662	-0.0336285	-0.0539137	-0.0623955	-0.0791901	-0.0630217	1.72147	-0.0385104	-0.0539137	1.14311	-0.0385104
2.84961	0.0531759	0.0669674	0.100205	0.14759	0.341854	1.77946	0.499454	0.332044	1.04448	1.18233	0.301633	0.0674868	0.0104321	-0.00217015	-0.030412	-0.0516068	-0.0608304	-0.0786192	-0.0729669	1.77946	-0.0371749	-0.0516068	1.18233	-0.0371749
2.85156	0.0538754	0.0682489	0.102898	0.152587	0.355457	1.82774	0.51869	0.351111	1.07505	1.21347	0.319509	0.0737829	0.0139091	-0.000263929	-0.0279384	-0.0498836	-0.0596544	-0.0782	-0.0817556	1.82774	-0.0358277	-0.0498836	1.21347	-0.0358277
2.85352	0.0544617	0.0694995	0.105794	0.157827	0.369641	1.86584	0.538388	0.370765	1.10129	1.23638	0.337777	0.0801575	0.0172207	0.00129294	-0.0262136	-0.0487466	-0.0588751	-0.0779241	-0.0895281	1.86584	-0.0346341	-0.0487466	1.23638	-0.0346341
2.85547	0.0550754	0.0708944	0.109024	0.163357	0.38432	1.89358	0.558234	0.390545	1.12324	1.25128	0.355818	0.0863137	0.0202447	0.00249296	-0.0251751	-0.0481384	-0.0584551	-0.0777646	-0.0964276	1.89358	-0.0337159	-0.0481384	1.25128	-0.0337159
2.85742	0.0558631	0.0725901	0.11266	0.169138	0.399267	1.9112	0.577744	0.409844	1.14102	1.25871	0.372936	0.0919189	0.0228443	0.00334102	-0.0247173	-0.0479628	-0.0583253	-0.077683	-0.1026	1.9112	-0.0331368	-0.0479628	1.25871	-0.0331368
2.85938	0.0569466	0.0746895	0.11669	0.175044	0.41414	1.9193	0.596337	0.427992	1.15487	1.25958	0.388449	0.0966468	0.0248852	0.00384951	-0.0247157	-0.0481075	-0.0584013	-0.0776355	-0.108201	1.9193	-0.0328996	-0.0481075	1.25958	-0.0328996
2.86133	0.0583946	0.0772142	0.12101	0.180872	0.428511	1.9189	0.613417	0.444363	1.16521	1.25507	0.401793	0.100231	0.0262552	0.00403368	-0.0250492	-0.0484644	-0.0585993	-0.0775831	-0.113398	1.9189	-0.0329551	-0.0484644	1.25507	-0.0329551
2.86328	0.0602049	0.080092	0.125429	0.18637	0.441928	1.91142	0.628462	0.458467	1.17267	1.24662	0.412603	0.102512	0.0268881	0.00391483	-0.0256128	-0.0489444	-0.0588482	-0.0774956	-0.118377	1.91142	-0.0332192	-0.0489444	1.24662	-0.0332192
2.86523	0.0622946	0.0831586	0.12969	0.191267	0.45397	1.89863	0.641103	0.470033	1.17813	1.23586	0.420776	0.103469	0.0267819	0.00352192	-0.0263233	-0.0494847	-0.0590976	-0.0773568	-0.123339	1.89863	-0.0335966	-0.0494847	1.23586	-0.0335966
2.86719	0.0645082	0.0861764	0.133506	0.19532	0.4643	1.88259	0.651179	0.479054	1.18267	1.22453	0.426489	0.103236	0.0260113	0.00289768	-0.0271173	-0.0500487	-0.0593202	-0.0771654	-0.128497	1.88259	-0.0340039	-0.0500487	1.22453	-0.0340039
2.86914	0.0666343	0.0888655	0.136595	0.198345	0.472712	1.86554	0.658763	0.485783	1.18758	1.21442	0.430175	0.102089	0.0247284	0.00210243	-0.0279458	-0.0506196	-0.0595083	-0.0769315	-0.134057	1.86554	-0.0343883	-0.0506196	1.21442	-0.0343883
2.87109	0.0684358	0.0909438	0.138727	0.200248	0.479153	1.84974	0.664147	0.490702	1.19421	1.2072	0.43246	0.100416	0.0231501	0.00121462	-0.0287628	-0.0511906	-0.0596674	-0.0766743	-0.140207	1.84974	-0.0347401	-0.0511906	1.2072	-0.0347401
2.87305	0.0696843	0.0921696	0.139751	0.20104	0.483732	1.83738	0.667801	0.494439	1.2039	1.20436	0.434063	0.0986626	0.0215359	0.000328422	-0.0295184	-0.0517534	-0.0598077	-0.0764163	-0.147094	1.83738	-0.0350919	-0.0517534	1.20436	-0.0350919
2.875	0.0701959	0.0923793	0.139629	0.20084	0.486699	1.83043	0.670305	0.497674	1.21776	1.2071	0.435694	0.0972683	0.0201526	-0.00045383	-0.0301573	-0.0522899	-0.0599354	-0.0761775	-0.154808	1.83043	-0.0355111	-0.0522899	1.2071	-0.0355111
2.87695	0.069863	0.0915164	0.138437	0.199858	0.488414	1.83047	0.672265	0.501033	1.23663	1.21619	0.437935	0.0966005	0.0192378	-0.00103313	-0.0306163	-0.0527677	-0.0600472	-0.0759712	-0.163362	1.83047	-0.0360808	-0.0527677	1.21619	-0.0360808
2.87891	0.0686747	0.0896451	0.136362	0.198371	0.4893	1.83862	0.674232	0.504995	1.26086	1.23197	0.441161	0.096899	0.0189643	-0.00132793	-0.0308349	-0.053141	-0.0601278	-0.0758001	-0.172689	1.83862	-0.0368786	-0.053141	1.23197	-0.0368786
2.88086	0.0667238	0.0869474	0.133683	0.196688	0.489791	1.85544	0.676638	0.509822	1.2903	1.25424	0.445482	0.0982397	0.0194118	-0.00128663	-0.0307646	-0.0533569	-0.0601514	-0.0756577	-0.182637	1.85544	-0.0379549	-0.0533569	1.25424	-0.0379549
2.88281	0.0642018	0.0837043	0.130732	0.19511	0.490282	1.88091	0.679741	0.515533	1.32424	1.28232	0.450733	0.100519	0.0205519	-0.000899255	-0.0303819	-0.0533662	-0.0600878	-0.0755281	-0.192981	1.88091	-0.0393129	-0.0533662	1.28232	-0.0393129
2.88477	0.0613749	0.0802625	0.127862	0.193897	0.491091	1.91443	0.683618	0.521912	1.36146	1.31504	0.456513	0.103474	0.0222491	-0.000202358	-0.029701	-0.0531344	-0.0599096	-0.0753915	-0.20344	1.91443	-0.0409012	-0.0531344	1.31504	-0.0409012
2.88672	0.0585521	0.0769921	0.125399	0.193241	0.492435	1.95489	0.688172	0.528562	1.40036	1.35088	0.462257	0.106719	0.0242788	0.000721812	-0.0287745	-0.0526532	-0.0596008	-0.0752281	-0.213694	1.95489	-0.042613	-0.0526532	1.35088	-0.042613
2.88867	0.0560458	0.0742412	0.123607	0.193246	0.494411	2.0007	0.693175	0.534981	1.43903	1.38805	0.467338	0.109811	0.0263597	0.00175458	-0.0276992	-0.0519463	-0.0591639	-0.0750239	-0.223415	2.0007	-0.0442984	-0.0519463	1.38805	-0.0442984
2.89062	0.0541313	0.0722933	0.122663	0.193925	0.49701	2.04997	0.698319	0.54066	1.47553	1.42465	0.471186	0.112323	0.0281973	0.0027557	-0.0266008	-0.0510714	-0.0586236	-0.0747738	-0.232285	2.04997	-0.0457851	-0.0510714	1.42465	-0.0457851
2.89258	0.0530097	0.071334	0.122637	0.195207	0.500132	2.10056	0.703281	0.545172	1.50799	1.45879	0.47338	0.113907	0.029529	0.00358373	-0.0256217	-0.050114	-0.0580268	-0.0744846	-0.240024	2.10056	-0.0469046	-0.050114	1.45879	-0.0469046
2.89453	0.0527837	0.0714311	0.123493	0.196955	0.503612	2.15028	0.707781	0.548253	1.53484	1.48877	0.473736	0.114358	0.0301673	0.00411731	-0.0248971	-0.0491761	-0.057437	-0.0741761	-0.246401	2.15028	-0.0475187	-0.0491761	1.48877	-0.0475187
2.89648	0.0534449	0.0725305	0.125102	0.198989	0.507249	2.19696	0.711625	0.549843	1.55493	1.51317	0.472338	0.11365	0.0300314	0.00427502	-0.024533	-0.0483603	-0.056926	-0.0738761	-0.251248	2.19696	-0.0475435	-0.0483603	1.51317	-0.0475435
2.89844	0.0548779	0.0744684	0.127261	0.201117	0.51084	2.23861	0.714726	0.550093	1.5676	1.53094	0.469531	0.111936	0.0291626	0.00403041	-0.0245841	-0.0477518	-0.0565614	-0.0736185	-0.254462	2.23861	-0.0469632	-0.0477518	1.53094	-0.0469632
2.90039	0.0568782	0.0769978	0.129728	0.203154	0.514202	2.2735	0.717105	0.549339	1.57272	1.54145	0.46587	0.109535	0.0277222	0.00341862	-0.0250421	-0.0474022	-0.0563947	-0.0734349	-0.256008	2.2735	-0.045835	-0.0474022	1.54145	-0.045835
2.90234	0.0591832	0.0798243	0.132254	0.204951	0.517185	2.30025	0.718871	0.548036	1.57064	1.54449	0.46203	0.106878	0.025968	0.00253469	-0.0258276	-0.0473176	-0.0564502	-0.0733498	-0.255919	2.30025	-0.0442809	-0.0473176	1.54449	-0.0442809
2.9043	0.06151	0.0826475	0.134616	0.206404	0.519687	2.31787	0.720177	0.546679	1.56211	1.54025	0.458696	0.104441	0.0242183	0.00152171	-0.0267971	-0.0474536	-0.0567171	-0.0733736	-0.25429	2.31787	-0.042469	-0.0474536	1.54025	-0.042469
2.90625	0.0635934	0.0852001	0.136642	0.207463	0.521646	2.32588	0.721185	0.54571	1.54817	1.52927	0.456456	0.102681	0.0228059	0.000552118	-0.0277603	-0.047718	-0.0571481	-0.0735002	-0.251276	2.32588	-0.0405874	-0.047718	1.52927	-0.0405874
2.9082	0.0652232	0.0872813	0.138228	0.208129	0.523036	2.32423	0.722015	0.545446	1.52997	1.5123	0.455695	0.101951	0.0220271	-0.000196218	-0.0285022	-0.047982	-0.0576625	-0.0737028	-0.247095	2.32423	-0.0388172	-0.047982	1.5123	-0.0388172
2.91016	0.0662696	0.0887781	0.139347	0.208446	0.523857	2.31341	0.722716	0.546016	1.50869	1.4903	0.456539	0.102457	0.0220988	-0.000565588	-0.0288162	-0.0480981	-0.0581549	-0.0739393	-0.242023	2.31341	-0.0373046	-0.0480981	1.4903	-0.0373046
2.91211	0.0666957	0.0896733	0.140043	0.208489	0.524124	2.29434	0.723248	0.547347	1.48543	1.4643	0.458826	0.104225	0.0231262	-0.000440419	-0.0285313	-0.0479214	-0.0585093	-0.0741535	-0.236394	2.29434	-0.0361432	-0.0479214	1.4643	-0.0361432
2.91406	0.0665568	0.090039	0.140416	0.208348	0.523852	2.2684	0.723484	0.549172	1.46111	1.43536	0.462128	0.107096	0.0250889	0.000234663	-0.0275395	-0.0473327	-0.0586152	-0.0742838	-0.230588	2.2684	-0.0353642	-0.0473327	1.43536	-0.0353642
2.91602	0.0659845	0.0900166	0.140604	0.208112	0.523052	2.23733	0.723228	0.551073	1.43647	1.40449	0.465817	0.110751	0.0278432	0.00144762	-0.0258133	-0.0462581	-0.0583836	-0.0742707	-0.225025	2.23733	-0.0349392	-0.0462581	1.40449	-0.0349392
2.91797	0.065161	0.0897879	0.140752	0.207857	0.521721	2.20317	0.722243	0.552552	1.4121	1.37268	0.469156	0.114766	0.0311456	0.00311971	-0.0234137	-0.0446833	-0.0577607	-0.0740652	-0.220138	2.20317	-0.0347939	-0.0446833	1.37268	-0.0347939
2.91992	0.0642836	0.0895402	0.140991	0.207632	0.51984	2.16808	0.720292	0.553108	1.38841	1.34085	0.471402	0.118667	0.0346862	0.00511497	-0.0204849	-0.0426599	-0.0567386	-0.0736376	-0.216347	2.16808	-0.03483	-0.0426599	1.34085	-0.03483
2.92188	0.0635312	0.0894324	0.141409	0.207452	0.517372	2.13429	0.717168	0.552312	1.36576	1.30983	0.471918	0.122006	0.0381335	0.00725883	-0.0172372	-0.0403032	-0.0553582	-0.07298	-0.214021	2.13429	-0.0349493	-0.0403032	1.30983	-0.0349493
2.92383	0.0630323	0.0895658	0.142037	0.207294	0.514261	2.10388	0.71272	0.549866	1.34445	1.28042	0.47025	0.124413	0.0411776	0.009359	-0.0139251	-0.0377808	-0.0537069	-0.0721122	-0.213437	2.10388	-0.0350785	-0.0377808	1.28042	-0.0350785
2.92578	0.0628426	0.0899646	0.142836	0.207098	0.510427	2.07867	0.706867	0.545633	1.3248	1.25334	0.466179	0.125649	0.0435674	0.0112289	-0.0108187	-0.035295	-0.0519098	-0.0710778	-0.214745	2.07867	-0.0351857	-0.035295	1.25334	-0.0351857
2.92773	0.0629349	0.0905688	0.143699	0.206762	0.505772	2.06005	0.699589	0.539637	1.30713	1.22924	0.459731	0.12562	0.0451362	0.0127072	-0.00817251	-0.0330607	-0.0501168	-0.0699412	-0.217933	2.06005	-0.0352882	-0.0330607	1.22924	-0.0352882
2.92969	0.0632031	0.0912405	0.144459	0.206157	0.500175	2.04889	0.690916	0.53204	1.29173	1.20865	0.451151	0.124376	0.0458111	0.0136742	-0.0062027	-0.0312819	-0.0484848	-0.0687802	-0.222809	2.04889	-0.035448	-0.0312819	1.20865	-0.035448
2.93164	0.0634789	0.0917821	0.144903	0.20513	0.493497	2.04544	0.680898	0.523086	1.27884	1.19198	0.440838	0.122083	0.0456092	0.0140586	-0.00506639	-0.0301298	-0.0471615	-0.0676768	-0.229001	2.04544	-0.0357567	-0.0301298	1.19198	-0.0357567
2.93359	0.0635582	0.0919653	0.144804	0.203516	0.485589	2.04932	0.669581	0.513045	1.26855	1.17943	0.429264	0.118981	0.044618	0.0138395	-0.00485229	-0.0297261	-0.0462683	-0.0667084	-0.235978	2.04932	-0.0363119	-0.0297261	1.17943	-0.0363119
2.93555	0.0632348	0.0915644	0.14394	0.201153	0.476302	2.05951	0.656983	0.50215	1.26076	1.17096	0.416892	0.115331	0.0429685	0.0130402	-0.00557923	-0.0301314	-0.0458885	-0.0659381	-0.243092	2.05951	-0.0371897	-0.0301314	1.17096	-0.0371897
2.9375	0.0623357	0.090392	0.14213	0.197898	0.465508	2.07444	0.643088	0.490557	1.25512	1.16625	0.4041	0.111367	0.0408058	0.0117188	-0.00720048	-0.0313416	-0.0460588	-0.0654085	-0.249638	2.07444	-0.0384189	-0.0313416	1.16625	-0.0384189
2.93945	0.0607495	0.0883299	0.139257	0.193647	0.453119	2.09212	0.62785	0.478319	1.25098	1.16471	0.391133	0.107257	0.0382624	0.009956	-0.00961709	-0.0332898	-0.046767	-0.0651368	-0.254927	2.09212	-0.0399642	-0.0332898	1.16471	-0.0399642
2.94141	0.0584489	0.0853518	0.135293	0.188351	0.439114	2.1103	0.611214	0.4654	1.24742	1.16542	0.378092	0.103088	0.0354414	0.00784379	-0.0126905	-0.0358552	-0.0479544	-0.0651131	-0.258364	2.1103	-0.0417184	-0.0358552	1.16542	-0.0417184
2.94336	0.0554988	0.0815343	0.130307	0.182031	0.423563	2.12661	0.593157	0.451705	1.2433	1.16724	0.364949	0.0988646	0.032411	0.00547814	-0.016253	-0.0388741	-0.049523	-0.0653037	-0.25952	2.12661	-0.0435106	-0.0388741	1.16724	-0.0435106
2.94531	0.0520532	0.0770552	0.124473	0.17479	0.406642	2.13883	0.573722	0.437138	1.23737	1.16884	0.351605	0.0945358	0.0292119	0.00295353	-0.0201201	-0.0421548	-0.0513461	-0.0656549	-0.258182	2.13883	-0.0451266	-0.0421548	1.16884	-0.0451266
2.94727	0.0483365	0.0721779	0.118058	0.16682	0.388647	2.14496	0.553061	0.421666	1.22835	1.16879	0.337949	0.0900311	0.0258737	0.000363588	-0.0241001	-0.0454912	-0.0532804	-0.0661	-0.25439	2.14496	-0.0463416	-0.0454912	1.16879	-0.0463416
2.94922	0.0446169	0.0672253	0.111405	0.158391	0.369985	2.14341	0.531461	0.405372	1.21511	1.1657	0.32394	0.0853045	0.0224391	-0.0021956	-0.0279922	-0.0486767	-0.0551787	-0.0665685	-0.248434	2.14341	-0.0469562	-0.0486767	1.1657	-0.0469562
2.95117	0.0411726	0.0625447	0.104904	0.14984	0.351155	2.13306	0.509347	0.3885	1.19678	1.15832	0.309662	0.0803771	0.0189861	-0.00462192	-0.0315945	-0.0515154	-0.0569017	-0.0669929	-0.240825	2.13306	-0.0468345	-0.0515154	1.15832	-0.0468345
2.95312	0.0382562	0.0584702	0.0989565	0.141549	0.332715	2.11328	0.487265	0.371463	1.17285	1.14565	0.295357	0.0753632	0.0156447	-0.0068031	-0.0347042	-0.0538323	-0.0583276	-0.0673165	-0.232229	2.11328	-0.0459318	-0.0538323	1.14565	-0.0459318
2.95508	0.0360637	0.0552851	0.0939332	0.133905	0.315229	2.08395	0.465836	0.354814	1.14325	1.127	0.281427	0.0704815	0.0126013	-0.00861782	-0.0371244	-0.055481	-0.0593601	-0.0674994	-0.223397	2.08395	-0.0443109	-0.055481	1.127	-0.0443109
2.95703	0.0347108	0.0531908	0.0901397	0.127264	0.299212	2.04533	0.445691	0.339194	1.10834	1.10208	0.268391	0.0660365	0.0100905	-0.00994027	-0.0386713	-0.0563514	-0.0599327	-0.0675209	-0.215062	2.04533	-0.0421411	-0.0563514	1.10208	-0.0421411
2.95898	0.0342208	0.0522844	0.0877807	0.121913	0.285069	1.99804	0.427391	0.325238	1.06886	1.07099	0.256814	0.0623808	0.00836921	-0.0106502	-0.0391927	-0.0563753	-0.0600121	-0.0673797	-0.20785	1.99804	-0.0396773	-0.0563753	1.07099	-0.0396773
2.96094	0.0345241	0.0525497	0.0869359	0.118033	0.27305	1.94289	0.411342	0.313482	1.02586	1.03419	0.247209	0.05986	0.00768042	-0.0106498	-0.0385814	-0.055532	-0.0595984	-0.0670924	-0.202206	1.94289	-0.0372273	-0.055532	1.03419	-0.0372273
2.96289	0.0354723	0.0538597	0.0875482	0.115672	0.263203	1.88079	0.397731	0.304262	0.980539	0.992443	0.239936	0.0587456	0.00821018	-0.00987905	-0.0367975	-0.0538528	-0.0587234	-0.0666912	-0.198334	1.88079	-0.0351043	-0.0538528	0.992443	-0.0351043
2.96484	0.0368584	0.055993	0.0894252	0.114732	0.255364	1.81266	0.386477	0.297639	0.934133	0.946721	0.235115	0.0591753	0.0100448	-0.00833488	-0.0338871	-0.0514231	-0.0574487	-0.066215	-0.196184	1.81266	-0.0335792	-0.0514231	0.946721	-0.0335792
2.9668	0.0384476	0.0586596	0.092257	0.114972	0.249166	1.73939	0.377221	0.293357	0.887732	0.898104	0.232564	0.0611062	0.0131388	-0.00608325	-0.0299923	-0.0483819	-0.0558607	-0.0657068	-0.19546	1.73939	-0.0328353	-0.0483819	0.898104	-0.0328353
2.96875	0.0400064	0.061534	0.0956454	0.116031	0.244068	1.6618	0.369348	0.290842	0.842187	0.847674	0.231783	0.064291	0.017296	-0.00326538	-0.0253556	-0.0449172	-0.0540657	-0.0652069	-0.195671	1.6618	-0.032938	-0.0449172	0.847674	-0.032938
2.9707	0.0413306	0.0642904	0.0991433	0.117456	0.239413	1.58063	0.362053	0.289256	0.798024	0.796421	0.231985	0.0682871	0.0221747	-9.36389e-05	-0.020308	-0.041256	-0.0521834	-0.0647475	-0.196207	1.58063	-0.0338194	-0.041256	0.796421	-0.0338194
2.97266	0.0422692	0.0666366	0.102301	0.118761	0.234505	1.4966	0.354433	0.287588	0.755423	0.74517	0.232177	0.072494	0.0273132	0.00316304	-0.0152485	-0.0376498	-0.0503383	-0.0643512	-0.196426	1.4966	-0.035288	-0.0376498	0.74517	-0.035288
