t	A01:11admp	A02:11avg1	A03:11avg2	A04:11diff	A05:11sum	D06:11thre1	D07:11thre2	D08:11thre3	D09:11thre4	D10:11thre5	D11:11thre6	D12:11thre7	D13:11thre8	D14:11thre9	D15:11thre10	D16:11thre11	D17:11thre12	D18:11thre13	D19:11thre14	D20:11thre15	D21:11thre16	D22:11thre17
3.96875	0.0214856	0.0215034	0.0211728	0.000330696	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.9707	0.0214679	0.0214693	0.0212058	0.000263484	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.97266	0.0214543	0.0214388	0.0212121	0.000226701	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.97461	0.021394	0.021366	0.0212004	0.000165639	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.97656	0.0212498	0.0212176	0.0211827	3.48762e-05	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.97852	0.021009	0.0209834	0.0211723	-0.000188893	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.98047	0.0206914	0.0206827	0.021182	-0.000499308	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.98242	0.0203476	0.0203649	0.0212225	-0.00085762	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.98438	0.0200558	0.0201031	0.0213012	-0.00119818	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.98633	0.0199058	0.0199818	0.0214208	-0.00143907	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.98828	0.0199838	0.0200804	0.0215794	-0.00149904	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.99023	0.0203516	0.0204557	0.0217707	-0.00131504	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.99219	0.0210316	0.021126	0.0219849	-0.000858912	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.99414	0.0219946	0.0220607	0.0222098	-0.000149094	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.99609	0.0231559	0.0231779	0.0224327	0.000745149	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.99805	0.0243831	0.0243491	0.0226414	0.00170762	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.0255082	0.0254155	0.0228257	0.00258979	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.00195	0.0263553	0.0262092	0.0229781	0.0032311	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.00391	0.0267642	0.0265794	0.0230943	0.00348508	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.00586	0.0266187	0.0264173	0.0231732	0.00324402	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.00781	0.0258689	0.0256777	0.0232165	0.00246116	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.00977	0.0245454	0.0243915	0.0232278	0.00116367	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.01172	0.0227602	0.022668	0.023212	-0.000543972	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.01367	0.0206985	0.0206842	0.0231744	-0.00249022	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.01562	0.0185938	0.0186644	0.02312	-0.00445562	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.01758	0.0167007	0.0168505	0.0230533	-0.00620281	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.01953	0.0152569	0.0154695	0.0229781	-0.00750863	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.02148	0.0144508	0.0147005	0.0228978	-0.0081973	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.02344	0.0143938	0.014649	0.0228156	-0.00816661	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.02539	0.0151024	0.0153307	0.0227352	-0.00740446	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.02734	0.0164959	0.0166692	0.0226609	-0.0059917	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0293	0.0184093	0.0185061	0.0225982	-0.00409217	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.03125	0.020613	0.0206245	0.0225536	-0.00192915	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0332	0.0228512	0.022781	0.0225344	0.000246616	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.03516	0.0248787	0.0247416	0.0225479	0.00219379	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.03711	0.026495	0.0263161	0.022601	0.00371507	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.03906	0.0275745	0.0273845	0.0226993	0.00468523	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.04102	0.028084	0.0279146	0.0228459	0.00506875	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.04297	0.0280852	0.0279627	0.023041	0.00492173	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.04492	0.0277188	0.0276623	0.0232814	0.00438089	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.04688	0.0271828	0.0271994	0.0235605	0.00363891	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.04883	0.0266967	0.0267807	0.0238684	0.00291226	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.05078	0.0264626	0.0265974	0.0241927	0.00240477	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.05273	0.026633	0.0267927	0.024519	0.00227366	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.05469	0.0272825	0.0274368	0.0248328	0.00260403	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.05664	0.0283949	0.0285135	0.0251198	0.00339375	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.05859	0.0298631	0.0299218	0.0253675	0.0045543	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.06055	0.0315073	0.03149	0.0255661	0.00592389	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0625	0.0330997	0.0330028	0.0257093	0.00729347	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.06445	0.0344014	0.0342333	0.0257944	0.00843881	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.06641	0.0351987	0.0349785	0.0258229	0.00915554	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.06836	0.0353353	0.0350897	0.0257999	0.00928978	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.07031	0.0347352	0.0344952	0.025734	0.00876115	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.07227	0.0334151	0.0332097	0.0256365	0.00757321	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.07422	0.0314789	0.0313315	0.0255206	0.00581095	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.07617	0.0291007	0.0290261	0.0254006	0.00362551	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.07812	0.0264988	0.0265009	0.025291	0.00120994	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.08008	0.0239034	0.0239748	0.0252055	-0.00123071	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.08203	0.0215223	0.021647	0.0251563	-0.00350929	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.08398	0.0195153	0.0196722	0.0251529	-0.00548068	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.08594	0.0179791	0.0181444	0.0252021	-0.00705767	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.08789	0.0169389	0.0170915	0.025307	-0.00821551	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.08984	0.0163565	0.0164821	0.0254669	-0.00898483	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0918	0.016151	0.0162431	0.0256774	-0.00943432	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.09375	0.0162218	0.016283	0.0259303	-0.00964732	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0957	0.0164762	0.0165169	0.0262145	-0.00969758	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.09766	0.0168529	0.0168892	0.0265167	-0.00962748	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.09961	0.0173385	0.0173871	0.0268221	-0.00943501	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.10156	0.0179698	0.0180461	0.027116	-0.00906985	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.10352	0.0188301	0.0189425	0.0273847	-0.00844216	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.10547	0.0200276	0.0201763	0.0276165	-0.00744021	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.10742	0.0216713	0.0218458	0.0278031	-0.00595731	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.10938	0.0238385	0.0240203	0.0279396	-0.00391934	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.11133	0.026551	0.0267137	0.0280252	-0.00131148	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.11328	0.0297515	0.029867	0.0280627	0.00180431	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.11523	0.0332985	0.0333397	0.0280584	0.0052813	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.11719	0.0369692	0.036916	0.028021	0.00889507	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.11914	0.0404804	0.0403227	0.0279602	0.0123625	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.12109	0.0435185	0.0432595	0.0278864	0.0153732	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.12305	0.0457797	0.0454354	0.0278089	0.0176265	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.125	0.0470078	0.0466069	0.0277354	0.0188715	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.12695	0.0470331	0.0466123	0.0276716	0.0189407	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.12891	0.0457962	0.0453971	0.0276208	0.0177763	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.13086	0.0433621	0.0430251	0.0275843	0.0154408	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.13281	0.039917	0.0396761	0.0275617	0.0121144	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.13477	0.0357492	0.0356278	0.027552	0.00807589	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.13672	0.0312173	0.0312254	0.0275538	0.0036716	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.13867	0.0267098	0.0268431	0.0275668	-0.000723723	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.14062	0.0226021	0.0228426	0.0275913	-0.00474878	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.14258	0.0192158	0.0195354	0.0276293	-0.00809391	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.14453	0.0167882	0.0171518	0.0276835	-0.0105318	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.14648	0.0154512	0.0158215	0.0277576	-0.0119361	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.14844	0.0152249	0.0155683	0.0278549	-0.0122866	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.15039	0.0160289	0.016317	0.0279782	-0.0116612	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.15234	0.0176971	0.0179125	0.0281283	-0.0102158	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1543	0.0200117	0.0201453	0.0283041	-0.00815888	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.15625	0.022727	0.0227808	0.0285019	-0.0057211	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1582	0.0256038	0.025588	0.0287155	-0.00312759	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.16016	0.0284331	0.0283615	0.028937	-0.000575535	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.16211	0.0310476	0.0309376	0.0291571	0.00178047	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.16406	0.0333321	0.0331995	0.0293665	0.003833	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.16602	0.0352187	0.0350767	0.0295566	0.00552012	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.16797	0.0366793	0.0365361	0.0297207	0.00681541	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.16992	0.0377104	0.0375702	0.0298547	0.00771542	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.17188	0.0383208	0.0381846	0.0299572	0.00822732	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.17383	0.0385225	0.0383883	0.0300297	0.00835856	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.17578	0.0383215	0.0381885	0.0300758	0.0081127	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.17773	0.0377216	0.03759	0.0301011	0.00748897	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.17969	0.036727	0.0366006	0.0301114	0.00648922	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.18164	0.0353532	0.0352381	0.0301125	0.00512562	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.18359	0.0336342	0.0335416	0.030109	0.00343263	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.18555	0.0316374	0.0315773	0.0301038	0.00147359	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1875	0.0294604	0.0294449	0.0300979	-0.000652969	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.18945	0.0272369	0.0272734	0.0300908	-0.00281738	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.19141	0.0251229	0.0252153	0.0300807	-0.00486542	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.19336	0.0232861	0.0234318	0.0300656	-0.00663383	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.19531	0.0218863	0.022077	0.0300438	-0.00796683	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.19727	0.0210586	0.0212794	0.0300151	-0.00873569	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.19922	0.0208933	0.0211251	0.0299809	-0.00885585	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.20117	0.0214233	0.0216459	0.0299448	-0.00829898	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.20312	0.0226209	0.0228135	0.0299122	-0.00709873	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.20508	0.0243962	0.0245427	0.0298897	-0.00534695	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.20703	0.0266111	0.0267	0.0298843	-0.00318427	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.20898	0.0290928	0.02912	0.0299024	-0.000782352	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.21094	0.0316563	0.0316241	0.0299487	0.00167538	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.21289	0.0341232	0.0340402	0.0300253	0.00401491	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.21484	0.0363412	0.0362202	0.0301312	0.00608902	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2168	0.0381963	0.0380523	0.0302622	0.00779008	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.21875	0.0396194	0.0394671	0.0304113	0.00905576	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2207	0.0405855	0.0404369	0.0305693	0.00986757	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.22266	0.0411057	0.0409691	0.030726	0.0102431	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.22461	0.0412161	0.0410946	0.0308714	0.0102232	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.22656	0.040962	0.0408554	0.0309969	0.00985855	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.22852	0.0403881	0.0402925	0.0310934	0.00919912	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.23047	0.0395274	0.0394382	0.0311651	0.00827315	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.23242	0.0383992	0.0383126	0.0312117	0.00710094	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.23438	0.0370111	0.0369259	0.0312349	0.00569099	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.23633	0.0353673	0.0352854	0.0312384	0.004047	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.23828	0.0334778	0.0334066	0.031227	0.00217953	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.24023	0.0313747	0.0313239	0.0312062	0.000117706	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.24219	0.0291193	0.0291007	0.0311812	-0.00208043	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.24414	0.0268083	0.0268339	0.0311567	-0.00432275	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.24609	0.0245743	0.024653	0.0311366	-0.00648365	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.24805	0.0225763	0.0227116	0.0311239	-0.00841229	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.25	0.0209842	0.0211743	0.0311205	-0.00994624	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.25195	0.0199623	0.0201971	0.0311279	-0.0109308	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.25391	0.0196447	0.0199075	0.0311471	-0.0112396	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.25586	0.0201154	0.0203846	0.031179	-0.0107944	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.25781	0.0213938	0.0216453	0.0312247	-0.00957935	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.25977	0.0234268	0.0236363	0.0312851	-0.00764889	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.26172	0.0260882	0.0262352	0.0313614	-0.00512624	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.26367	0.0291905	0.0292606	0.031454	-0.00219349	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.26562	0.0325029	0.0324893	0.0315627	0.000926588	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.26758	0.0357745	0.0356793	0.0316858	0.00399353	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.26953	0.0387607	0.0385947	0.0318201	0.00677461	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.27148	0.041249	0.0410298	0.0319606	0.0090692	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.27344	0.0430796	0.0428285	0.0321004	0.0107281	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.27539	0.0441568	0.0438972	0.0322313	0.0116659	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.27734	0.0444553	0.0442095	0.0323443	0.0118652	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2793	0.0440164	0.0438026	0.0324302	0.0113723	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.28125	0.0429361	0.0427667	0.0324811	0.0102856	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2832	0.0413477	0.0412302	0.0324905	0.00873967	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.28516	0.0394068	0.0393411	0.0324549	0.00688614	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.28711	0.0372686	0.0372508	0.0323738	0.004877	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.28906	0.0350769	0.0350997	0.03225	0.0028497	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.29102	0.0329535	0.0330083	0.0320897	0.000918649	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.29297	0.0309947	0.0310728	0.0319018	-0.000829028	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.29492	0.0292702	0.0293649	0.0316971	-0.00233222	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.29688	0.0278299	0.0279369	0.0314874	-0.00355048	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.29883	0.0267107	0.0268262	0.0312844	-0.00445813	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.30078	0.025938	0.0259906	0.0310986	-0.00510801	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.30273	0.0253229	0.0256461	0.0309389	-0.00529277	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.30469	0.0256774	0.0258017	0.0308119	-0.0050102	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.30664	0.0264046	0.0265069	0.0307215	-0.00421462	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.30859	0.0274386	0.0275181	0.0306697	-0.00315158	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.31055	0.0287111	0.0287669	0.0306563	-0.00188941	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3125	0.0301509	0.0301824	0.0306798	-0.000497403	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.31445	0.0316854	0.0316924	0.0307383	0.00095417	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.31641	0.033241	0.0332237	0.0308291	0.00239457	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.31836	0.0347447	0.0347036	0.0309502	0.00375333	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.32031	0.0361249	0.0360616	0.0310995	0.0049621	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.32227	0.0373151	0.0372321	0.0312748	0.00595724	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.32422	0.0382562	0.038159	0.0314738	0.00668515	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.32617	0.0389056	0.0387997	0.031693	0.00710664	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.32812	0.0392373	0.0391304	0.0319277	0.00720271	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.33008	0.0392482	0.0391484	0.0321708	0.00697758	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.33203	0.0389597	0.0388736	0.0324136	0.00645997	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.33398	0.0384128	0.0383453	0.032645	0.00570029	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.33594	0.0376635	0.037618	0.0328525	0.00476548	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.33789	0.0367777	0.0367541	0.0330228	0.00373137	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.33984	0.0358212	0.0358155	0.0331429	0.00267261	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3418	0.0348475	0.0348549	0.0332016	0.00165328	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.34375	0.033896	0.0339088	0.0331907	0.000718139	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3457	0.0329831	0.0329942	0.033106	-0.000111815	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.34766	0.0321035	0.0321073	0.0329483	-0.000840984	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.34961	0.0312352	0.031229	0.0327235	-0.00149444	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.35156	0.0303483	0.030332	0.0324427	-0.00211071	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.35352	0.0294125	0.0293914	0.0321216	-0.00273014	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.35547	0.0284135	0.0283942	0.0317788	-0.0033846	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.35742	0.0273566	0.0273498	0.0314349	-0.00408515	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.35938	0.0262792	0.0262935	0.0311105	-0.00481696	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.36133	0.0252447	0.0252893	0.0308243	-0.005535	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.36328	0.024344	0.0244226	0.030592	-0.0061694	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.36523	0.0236793	0.0237922	0.030425	-0.00663284	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.36719	0.0233533	0.0234941	0.0303295	-0.0068354	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
